datetime,mean_deg_lat,mean_deg_long
2021-06-28T00:01:05Z,48.55133333333333,125.101
2021-06-28T00:01:06Z,48.535333333333334,125.076
2021-06-28T00:01:07Z,48.51733333333333,125.04866666666666
2021-06-28T00:01:08Z,48.49733333333333,125.01866666666666
2021-06-28T00:01:09Z,48.474,125.64933333333333
2021-06-28T00:01:10Z,48.445166666666665,125.61133333333333
2021-06-28T00:01:11Z,48.41116666666667,125.56783333333334
2021-06-28T00:01:12Z,48.36866666666667,125.51983333333334
2021-06-28T00:01:13Z,48.32933333333333,125.46716666666667
2021-06-28T00:01:14Z,48.303666666666665,125.412
2021-06-28T00:01:15Z,48.29716666666667,125.347
2021-06-28T00:01:16Z,48.28516666666667,125.277
2021-06-28T00:01:17Z,48.2715,125.205
2021-06-28T00:01:18Z,48.2515,125.25616666666667
2021-06-28T00:01:19Z,48.2215,125.36216666666667
2021-06-28T00:01:20Z,48.171,125.55366666666667
2021-06-28T00:01:21Z,48.13066666666667,125.1735
2021-06-28T00:01:22Z,48.1305,125.17366666666666
2021-06-29T00:00:00Z,48.1305,125.1735
2021-06-29T00:00:01Z,48.38033333333333,125.25016666666667
2021-06-29T00:00:02Z,48.23433333333333,125.28283333333333
2021-06-29T00:00:03Z,48.165333333333336,125.29566666666666
2021-06-29T00:00:04Z,48.095,125.30066666666667
2021-06-29T00:00:05Z,48.118833333333335,125.25816666666667
2021-06-29T00:00:06Z,48.079166666666666,125.11983333333333
2021-06-29T00:00:07Z,48.06633333333333,125.01316666666666
2021-06-29T00:00:08Z,48.05533333333333,125.59533333333333
2021-06-29T00:00:09Z,48.044666666666664,125.52616666666667
2021-06-29T00:00:10Z,48.036,125.46683333333333
2021-06-29T00:00:11Z,48.027833333333334,125.40666666666667
2021-06-29T00:00:12Z,48.021,125.35533333333333
2021-06-29T00:00:13Z,48.01266666666667,125.31866666666667
2021-06-29T00:00:14Z,47.99966666666667,125.34966666666666
2021-06-29T00:00:15Z,47.98316666666667,125.39316666666667
2021-06-29T00:00:16Z,47.964666666666666,125.44366666666667
2021-06-29T00:00:17Z,47.94833333333333,125.4885
2021-06-29T00:00:18Z,47.9335,125.52283333333334
2021-06-29T00:00:19Z,47.91916666666667,125.5385
2021-06-29T00:00:20Z,47.904833333333336,125.50383333333333
2021-06-29T00:00:21Z,47.89333333333333,125.46266666666666
2021-06-29T00:00:22Z,47.88166666666667,125.42
2021-06-29T00:00:23Z,47.86966666666667,125.3935
2021-06-29T00:00:24Z,47.869166666666665,125.39333333333333
2021-06-29T00:00:25Z,47.868833333333335,125.393
2021-06-29T00:00:26Z,47.86833333333333,125.39283333333333
2021-06-29T00:00:27Z,47.86783333333333,125.39266666666667
2021-06-29T00:00:28Z,47.8675,125.39233333333334
2021-06-29T00:00:29Z,47.86716666666667,125.39216666666667
2021-06-29T00:00:30Z,47.86666666666667,125.37033333333333
2021-06-29T00:00:31Z,47.86633333333333,125.36416666666666
2021-06-29T00:00:32Z,47.866,125.364
2021-06-29T00:00:33Z,47.86566666666667,125.36383333333333
2021-06-29T00:00:34Z,47.86516666666667,125.36516666666667
2021-06-29T00:00:35Z,47.86483333333334,125.36216666666667
2021-06-29T00:00:36Z,47.8645,125.36316666666667
2021-06-29T00:00:37Z,47.864,125.36383333333333
2021-06-29T00:00:38Z,47.86366666666667,125.36366666666666
2021-06-29T00:00:39Z,47.86333333333333,125.36383333333333
2021-06-29T00:00:40Z,47.863,125.36466666666666
2021-06-29T00:00:41Z,47.86266666666667,125.3645
2021-06-29T00:00:42Z,47.8625,125.36466666666666
2021-06-29T00:00:43Z,47.862,125.36583333333333
2021-06-29T00:00:44Z,47.86216666666667,125.36416666666666
2021-06-29T00:00:45Z,47.8615,125.36566666666667
2021-06-29T00:00:46Z,47.861,125.39133333333334
2021-06-29T00:00:47Z,47.86116666666667,125.393
2021-06-29T00:00:48Z,47.855,125.39366666666666
2021-06-29T00:00:49Z,47.833,125.39183333333334
2021-06-29T00:00:50Z,47.832166666666666,125.3955
2021-06-29T00:00:51Z,47.832166666666666,125.39383333333333
2021-06-29T00:00:52Z,47.831833333333336,125.39116666666666
2021-06-29T00:00:53Z,47.83166666666666,125.3665
2021-06-29T00:00:54Z,47.83116666666667,125.36616666666667
2021-06-29T00:00:55Z,47.83083333333333,125.3655
